Segment,Accidents ,Miles,AADT
4841,18,1.97,2086.461538
4842,3,0.23,2086.461538
4843,2,0.19,2086.461538
4844,6,0.29,2086.461538
4845,0,0.49,2047.307692
4846,25,1.05,2047.307692
4847,4,0.25,2684.769231
4848,8,0.5,2684.769231
4849,6,0.49,2684.769231
4850,13,0.72,2684.769231
4851,0,0.1,3391.307692
4852,0,0.01,3391.307692
4853,1,0.03,3627.923077
4854,0,0.15,3627.923077
4855,20,1.04,3403.076923
4856,8,0.52,3403.076923
4857,40,1.26,3403.076923
4858,9,0.37,3403.076923
4859,21,0.78,3403.076923
4860,166,5.81,3403.076923
4861,11,0.19,7446.846154
4862,64,2.11,7679
4863,80,1.36,8345.923077
4864,6,3.5,495
4865,2,1.83,495
4866,4,3.52,495
4867,4,2.55,495
4868,4,1.55,495
4869,3,3.34,479.6153846
4870,5,6.46,479.6153846
4871,3,2.89,479.6153846
4872,4,2.84,479.6153846
4873,2,1.93,313.6923077
4874,5,3.34,300.6153846
4875,3,0.95,324.2307692
4876,1,0.21,1830.923077
4877,13,2.27,1450.615385
4878,1,0.62,970.3076923
4879,31,7.97,970.3076923
4880,5,2.2,970.3076923
4881,0,0.01,970.3076923
4882,7,2.49,776.6153846
4883,0,0.09,789.7692308
4884,1,0.75,789.7692308
4885,7,4.07,789.7692308
4886,3,0.39,594.9230769
4887,15,8.44,594.9230769
4888,2,2.15,594.9230769
4889,1,0.46,866.2307692
4890,20,4.89,866.2307692
4891,5,0.49,873.4615385
4892,2,1.92,873.4615385
4893,8,0.88,873.4615385
4894,1,0.04,903.3076923
4895,0,0.2,903.3076923
4896,0,0.07,903.3076923
4897,7,1.64,1223.384615
4898,8,3.34,1223.384615
4899,0,0.13,1235.538462
4900,1,0.01,1662.230769
4901,1,0.38,1662.230769
4902,6,1.1,1662.230769
4903,9,1.47,1914.538462
4904,0,0.1,1822.923077
4905,18,1.75,1357.307692
4906,1,0.47,1357.307692
4907,3,0.32,1357.307692
4908,2,0.35,1357.307692
4909,19,4.02,1357.307692
4910,12,1.59,1403.461538
4911,7,0.97,1403.461538
4912,7,1.08,2341.769231
4913,2,0.63,2341.769231
4914,15,0.85,2406.461538
4915,2,0.91,2406.461538
4916,15,1.98,2522.846154
4917,0,0.25,3208.153846
4918,0,0.03,3208.153846
4919,17,2.16,1976.615385
4920,2,0.75,1759.615385
4921,4,0.3,1759.615385
4922,13,2.62,1759.615385
4923,0,0.05,1759.615385
4924,0,0.55,1357.153846
4925,6,2.74,1019.846154
4926,21,2.52,1019.384615
4927,7,3.91,911.6923077
4928,14,6.74,911.6923077
4929,4,4.54,911.7692308
4930,12,5.05,910.0769231
4931,4,1.26,1196.538462
4932,14,3.58,1196.538462
4933,4,1.46,1931.923077
4934,14,3.43,1931.923077
4935,0,0.17,2062.692308
4936,27,3.85,3274.076923
4937,24,5.05,3274.076923
4938,0,0.03,3489.461538
4939,2,0.46,4150.461538
4940,1,0.1,4150.461538
4941,0,0.03,4150.461538
4942,0,0.07,5439
4943,0,0.04,5393.307692
4944,0,0.01,7108.846154
4945,7,0.4,10678.38462
4946,9,0.21,10678.38462
4947,0,0.01,10678.38462
4948,0,0.09,313.9230769
4949,0,0.03,313.9230769
4950,7,5.85,313.9230769
4951,2,2.2,313.9230769
4952,3,2.96,313.9230769
4953,2,1.93,313.9230769
4954,11,2.41,313.9230769
4955,13,6.54,431.5384615
4956,6,1.94,431.5384615
4957,2,1.9,431.5384615
4958,15,0.81,5505.153846
4959,1,0.17,5505.153846
4960,1,0.11,5505.153846
4961,0,0.1,5505.153846
4962,0,0.19,3824.307692
4963,5,1.97,3107.461538
4964,2,0.27,3107.461538
4965,0,0.07,3053.615385
4966,24,2.1,3053.615385
4967,16,1.85,3053.615385
4968,38,4.83,2147.461538
4969,7,0.43,2147.461538
4970,22,4.83,2175.615385
4971,29,4.57,3408.769231
4972,4,0.39,3408.769231
4973,5,1.12,3408.769231
4974,0,0.14,577.4615385
4975,0,1.3,577.4615385
4976,6,5.88,565.1538462
4977,2,4.4,565.1538462
4978,3,6.19,565.1538462
4979,37,10.62,560.3076923
4980,1,0.27,532.5384615
4981,2,3.35,532.5384615
4982,5,0.99,532.5384615
4983,7,5.22,532.5384615
4984,1,1.42,532.5384615
4985,0,0.01,532.5384615
4986,2,1.02,532.5384615
4987,0,0.7,532.5384615
4988,2,2.56,530.1538462
4989,0,0.25,524.8461538
4990,7,1.81,524.8461538
4991,4,2.97,524.8461538
4992,0,0.15,524.8461538
4993,2,0.97,524.8461538
4994,2,0.99,524.8461538
4995,8,5.36,674.7692308
4996,0,1.23,672
4997,1,0.31,1198.538462
4998,4,0.82,1358.538462
4999,4,1.12,1358.538462
5000,2,0.47,1358.538462
5001,0,0.24,322.3076923
5002,0,0.33,322.3076923
5003,0,0.23,347.1538462
5004,2,3.01,347.1538462
5005,17,6.23,347.1538462
5006,1,0.28,268.2307692
5007,0,2.47,249.7692308
5008,2,1.99,249.7692308
5009,2,1.06,979.6153846
5010,0,0.14,1379.230769
5011,0,0.06,1927.076923
5012,1,1.04,575.3846154
5013,0,0.23,575.3846154
5014,0,0.02,575.3846154
5015,3,1.86,362.1538462
5016,14,8.96,389.6923077
5017,0,0.49,389.6923077
5018,0,0.09,389.6923077
5019,3,1.08,389.6923077
5020,1,0.5,316.9230769
5021,0,0.12,310.5384615
5022,0,0.04,310.5384615
5023,0,0.08,310.5384615
5024,0,0.74,297.1538462
5025,6,6.4,297.1538462
5026,0,1.32,297.1538462
5027,0,0.27,297.1538462
5028,19,15.35,297.1538462
5029,4,9.2,297.1538462
5030,2,0.23,473
5031,1,0.15,473
5032,5,3.98,473
5033,38,12.72,467
5034,39,16.3,467
5035,2,0.26,467
5036,27,5.43,467
5037,11,4.11,2673.538462
5038,27,6.3,1052.307692
5039,7,2.1,973.9230769
5040,17,3.89,973.9230769
5041,13,5.67,973.9230769
5042,2,1.58,973.9230769
5043,1,1.42,973.9230769
5044,12,5.64,973.9230769
5045,3,2.57,973.9230769
5046,0,0.11,1109.076923
5047,21,5.85,1109.076923
5048,0,0.36,1109.076923
5049,14,5.31,1109.076923
5050,11,1.81,1109.076923
5051,1,0.98,1109.076923
5052,18,1.5,1109.076923
5053,1,0.11,1483.846154
5054,17,1.81,1561.769231
5055,5,2.58,1561.769231
5056,0,0.26,2447.538462
5057,23,2.17,4237.461538
5058,0,0.34,3418.230769
5059,18,2,3418.230769
5060,3,0.45,3200.153846
5061,21,2.76,3200.153846
5062,24,2.44,3200.153846
5063,2,0.11,3141.153846
5064,5,0.94,3102.692308
5065,26,2.33,2833.153846
5066,1,0.45,2833.153846
5067,6,2.8,1322.923077
5068,17,6.65,1322.923077
5069,6,2.06,1322.923077
5070,8,1.84,1553
5071,4,1.23,1301.153846
5072,2,2.77,935.7692308
5073,17,7.77,935.3076923
5074,3,4.16,911.3076923
5075,1,0.48,1126
5076,0,0.58,1126
5077,0,1.58,1126
5078,0,0.02,1416.230769
5079,1,1.1,1269.615385
5080,1,1.26,724.3076923
5081,1,0.98,702.2307692
5082,1,1.16,702.2307692
5083,0,1.05,687.6923077
5084,0,0.2,552.4615385
5085,1,0.74,552.4615385
5086,4,3.23,552.4615385
5087,0,0.08,552.4615385
5088,0,1.01,552.4615385
5089,1,0.07,552.4615385
5090,1,4.19,552.4615385
5091,2,3.12,552.4615385
5092,0,2.13,457.9230769
5093,0,1.3,452.3076923
5094,0,2.93,438.4615385
5095,0,0.16,438.4615385
5096,0,5.52,438.4615385
5097,1,1.94,438.4615385
5098,3,4.23,438.4615385
5099,1,1.92,438.4615385
5100,1,1.1,473.5384615
5101,2,2.18,473.5384615
5102,3,3.06,473.5384615
5103,6,1.7,820
5104,0,0.08,1586.076923
5105,1,0.23,1268.076923
5106,14,9.36,636.3846154
5107,6,6.15,539.8461538
5108,1,4.04,539.8461538
5109,2,3.38,541.3076923
5110,0,0.4,523.9230769
5111,2,1.58,523.9230769
5112,0,0.75,523.9230769
5113,0,0.1,523.9230769
5114,2,0.84,523.9230769
5115,19,16.9,691
5116,0,0.05,591.3076923
5117,7,2.5,591.3076923
5118,3,2.86,628.6153846
5119,4,4.59,628.6153846
5120,6,3.45,628.6153846
5121,4,1.21,5098.769231
5122,6,0.57,5098.769231
5123,1,0.12,5040.153846
5124,16,1.11,7474.307692
5125,36,2.89,5989.692308
5126,27,1.78,5989.692308
5127,5,0.45,5816.230769
5128,12,0.16,4406.461538
5129,0,0.29,3318.076923
5130,5,1.05,3376.769231
5131,17,2.93,3376.769231
5132,29,2.36,3376.769231
5133,10,2.05,3376.769231
5134,0,0.07,2970.461538
5135,16,2.13,2970.461538
5136,2,0.39,2970.461538
5137,5,0.28,2971
5138,16,1.98,2974.923077
5139,1,0.29,2974.153846
5140,2,0.89,2978.923077
5141,3,0.87,2993.615385
5142,15,2.14,3293.461538
5143,9,1.95,4010
5144,35,3.54,4010
5145,2,0.33,4010
5146,1,0.18,4363.846154
5147,7,0.26,4363.846154
5148,0,0.02,4363.846154
5149,19,1.25,7045
5150,6,0.73,7045
5151,2,0.07,6245.769231
5152,1,0.28,6245.769231
5153,14,3.29,3045.538462
5154,22,4.3,3045.538462
5155,5,1.73,2047.384615
5156,7,3.31,2047.384615
5157,12,0.72,2074.384615
5158,18,3.12,2059.230769
5159,43,3.78,2245.692308
5160,0,0.13,2287.307692
5161,0,0.02,2975.692308
5162,4,0.71,2975.692308
5163,21,4.55,3122.307692
5164,20,2.38,3122.307692
5165,15,3.09,3122.307692
5166,20,1.39,2824.692308
5167,8,1.32,2767.923077
5168,3,0.66,2767.923077
5169,1,0.22,2767.846154
5170,11,2.01,2895.538462
5171,1,0.46,1274.307692
5172,1,0.24,2178.307692
5173,2,0.04,2255.230769
5174,1,0.09,2255.230769
5175,0,0.11,3295.230769
5176,0,0.54,355.4615385
5177,0,0.01,355.4615385
5178,0,0.02,355.4615385
5179,6,6.02,211.9230769
5180,6,2.7,211.9230769
5181,1,2.71,211.9230769
5182,3,1.33,261.6153846
5183,1,2.09,261.6153846
5184,2,1.81,269.3076923
5185,0,1.14,269.3076923
5186,0,0.49,428.7692308
5187,1,1.07,428.7692308
5188,11,5.07,651.0769231
5189,3,0.03,6143.076923
5190,0,0.18,1934.384615
5191,1,1.2,1934.384615
5192,24,7,1934.384615
5193,6,1.35,1934.384615
5194,1,0.98,1934.384615
5195,3,0.08,2051
5196,0,0.12,2884.153846
5197,1,0.27,2957.461538
5198,0,0.05,2957.461538
5199,5,0.82,2957.461538
5200,1,0.78,5010.307692
5201,3,0.39,5010.307692
5202,5,0.66,5010.307692
5203,6,0.87,4973.769231
5204,1,0.83,4973.769231
5205,0,0.06,4973.769231
5206,1,0.21,4984.923077
5207,2,0.05,4984.923077
5208,8,1.62,4984.923077
5209,16,2.62,5158.076923
5210,0,0.55,5158.076923
5211,45,3.03,2263.923077
5212,16,1.47,2263.923077
5213,12,1.59,2263.923077
5214,1,0.14,2263.923077
5215,22,3.08,2263.923077
5216,9,1.2,2442.923077
5217,14,1.32,2442.923077
5218,8,0.28,2442.923077
5219,3,0.4,2442.923077
5220,27,2.74,2442.923077
5221,0,0.02,2442.923077
5222,4,0.14,2676.923077
5223,15,1.75,2676.923077
5224,11,1.01,2676.923077
5225,13,0.71,3089.307692
5226,3,0.42,3089.307692
5227,7,0.05,7739.230769
5228,2,0.22,7739.230769
5229,8,0.42,7739.230769
5230,6,0.33,7739.230769
5231,4,0.22,7739.230769
5232,4,0.13,11624.92308
5233,1,0.04,11563.38462
5234,5,0.21,13785.15385
5235,10,0.2,13785.15385
5236,22,0.23,13785.15385
5237,7,0.11,15190.69231
5238,2,0.11,15190.69231
5239,1,0.03,15190.69231
5240,9,0.18,14352.15385
5241,12,0.26,14352.15385
5242,10,0.38,14352.15385
5243,10,0.4,14352.15385
5244,30,0.78,14052.46154
5245,25,0.49,14052.46154
5246,30,0.57,14052.46154
5247,7,0.77,4098.923077
5248,10,0.38,4942.615385
5249,7,0.28,4742.615385
5250,0,0.02,4742.615385
5251,0,0.11,4742.615385
5252,1,0.1,3731.923077
5253,0,0.27,3731.923077
5254,3,0.23,3609.153846
5255,6,1.92,3463
5256,3,1.12,2532.692308
5257,11,1.88,2296.615385
5258,1,0.25,2296.615385
5259,1,0.31,2296.615385
5260,0,0.37,1139.769231
5261,0,0.23,99.84615385
5262,1,1.37,99.84615385
5263,1,0.89,92.15384615
5264,0,4.69,150.6153846
5265,2,1.35,150.6153846
5266,2,4.71,123.6923077
5267,0,1.32,59.61538462
5268,0,5.29,59.61538462
5269,0,2.57,59.61538462
5270,3,10.91,61.38461538
5271,2,9.81,103.5384615
5272,0,1.45,111.2307692
5273,2,0.3,1079.615385
5274,3,0.96,1079.615385
5275,8,2.48,1050.076923
5276,1,1.89,405.4615385
5277,4,0.79,390.0769231
5278,14,1.5,147.9230769
5279,6,2.59,147.9230769
5280,0,0.03,147.9230769
5281,17,3.4,1174.769231
5282,1,0.81,1174.769231
5283,1,0.11,1119.076923
5284,24,3.24,1518.230769
5285,3,0.29,1518.230769
5286,11,1.81,1518.230769
5287,0,0.88,1684
5288,2,0.86,954.3846154
5289,4,0.35,954.3846154
5290,1,0.31,954.3846154
5291,4,3.27,757.3076923
5292,17,1.71,4412.384615
5293,12,0.84,5720.230769
5294,40,2.11,7785.461538
5295,6,0.45,7785.461538
5296,5,0.7,6228.153846
5297,1,0.2,5562.538462
5298,11,0.4,5562.538462
5299,4,0.2,5562.538462
5300,2,0.06,5350.384615
5301,26,2.9,5350.384615
5302,60,9.63,2333.230769
5303,7,1.19,2053.461538
5304,6,1.64,2053.461538
5305,1,1.18,2053.461538
5306,1,0.62,2053.461538
5307,2,0.51,2053.461538
5308,24,4.31,2053.461538
5309,0,0.15,2053.461538
5310,2,0.52,2026.461538
5311,3,1.26,2026.461538
5312,9,2.66,1995.230769
5313,2,0.72,1995.230769
5314,11,2.52,1995.230769
5315,24,4.42,1995.230769
5316,17,4.14,1995.230769
5317,9,2.51,1995.230769
5318,0,0.58,2298.230769
5319,1,0.18,2712.923077
5320,0,0.04,4886.846154
5321,12,1.67,3990.384615
5322,0,0.14,3990.384615
5323,8,0.48,3990.384615
